Taxonomic_classification,Threat_Reclassified,RefID,Min_Concentration_ppm,Max_Concentration_ppm,Measurement
Insect,Anthropogenic: Multiple sources,513,2.9,1433.3,NaCl
Insect,Anthropogenic: Multiple sources,513,33.3,843,NaHCO3
Insect,Anthropogenic: Multiple sources,513,5.7,760,MgSO4
Insect,Anthropogenic: Multiple sources,513,2.6,978.3,NaCl
Insect,Anthropogenic: Multiple sources,513,2.9,1433.3,NaCl
Insect,Anthropogenic: Multiple sources,513,2.6,978.3,NaCl
Insect,Anthropogenic: Multiple sources,513,33.3,843,NaHCO3
Insect,Anthropogenic: Multiple sources,513,5.7,760,MgSO4
Insect,Anthropogenic: Multiple sources,513,2.9,1433.3,NaCl
Insect,Anthropogenic: Multiple sources,513,2.6,978.3,NaCl
Insect,Anthropogenic: Multiple sources,513,33.3,843,NaHCO3
Insect,Anthropogenic: Multiple sources,513,5.7,760,MgSO4
Insect,Anthropogenic: Multiple sources,513,2.6,978.3,NaCl
Insect,Anthropogenic: Multiple sources,513,2.9,1433.3,NaCl
Insect,Anthropogenic: Multiple sources,513,33.3,843,NaHCO3
Insect,Anthropogenic: Multiple sources,513,5.7,760,MgSO4
Insect,Anthropogenic: Multiple sources,513,2.6,978.3,NaCl
Insect,Anthropogenic: Multiple sources,513,2.9,1433.3,NaCl
Insect,Anthropogenic: Multiple sources,513,2.9,1433.3,NaCl
Insect,Anthropogenic: Multiple sources,513,33.3,843,NaHCO3
Insect,Anthropogenic: Multiple sources,513,2.9,1433.3,NaCl
Insect,Anthropogenic: Multiple sources,513,33.3,843,NaHCO3
Insect,Anthropogenic: Multiple sources,513,2.9,1433.3,NaCl
Insect,Anthropogenic: Multiple sources,513,33.3,843,NaHCO3
Insect,Anthropogenic: Multiple sources,513,5.7,760,MgSO4
Insect,Anthropogenic: Multiple sources,513,33.3,843,NaHCO3
Insect,Anthropogenic: Multiple sources,513,2.9,1433.3,NaCl
Insect,Anthropogenic: Multiple sources,513,33.3,843,NaHCO3
Insect,Anthropogenic: Multiple sources,513,2.6,978.3,NaCl
Insect,Anthropogenic: Multiple sources,513,2.9,1433.3,NaCl
Insect,Anthropogenic: Multiple sources,513,5.7,760,MgSO4
Insect,Anthropogenic: Multiple sources,513,2.9,1433.3,NaCl
Insect,Anthropogenic: Multiple sources,513,33.3,843,NaHCO3
Insect,Anthropogenic: Multiple sources,513,5.7,760,MgSO4
Insect,Anthropogenic: Multiple sources,513,2.6,978.3,NaCl
Insect,Anthropogenic: Multiple sources,513,5.7,760,MgSO4
Insect,Anthropogenic: Multiple sources,513,2.6,978.3,NaCl
Insect,Anthropogenic: Multiple sources,513,5.7,760,MgSO4
Insect,Anthropogenic: Multiple sources,513,2.6,978.3,NaCl
Insect,Anthropogenic: Multiple sources,513,2.6,978.3,NaCl
Insect,Anthropogenic: Multiple sources,513,2.9,1433.3,NaCl
Insect,Anthropogenic: Multiple sources,513,5.7,760,MgSO4
Insect,Anthropogenic: Multiple sources,513,2.6,978.3,NaCl
Insect,Anthropogenic: Multiple sources,513,5.7,760,MgSO4
Insect,Anthropogenic: Multiple sources,513,33.3,843,NaHCO3
Insect,Anthropogenic: Multiple sources,513,2.6,978.3,NaCl
Zooplankton,Road Salts,514,15,1000,NaCl
Zooplankton,Road Salts,514,15,1000,NaCl
Zooplankton,Road Salts,514,15,1000,NaCl
Mollusca,Road Salts,514,15,1000,NaCl
Mollusca,Road Salts,514,15,1000,NaCl
Mollusca,Road Salts,514,15,1000,NaCl
Fish,Road Salts,515,0,7500,Cl-
Zooplankton,Road Salts,515,0,7500,Cl-
Fish,Road Salts,515,0,6500,Cl-
Zooplankton,Road Salts,515,0,2000,Cl-
Fish,Road Salts,515,0,4900,Cl-
Zooplankton,Road Salts,515,0,2000,Cl-
Fish,Road Salts,515,0,6500,Cl-
Zooplankton,Road Salts,515,0,6500,Cl-
Fish,Road Salts,516,25,3000,NaCl
Fish,Road Salts,516,25,3000,CaCl2
Fish,Road Salts,516,25,3000,MgCl2
Fish,Road Salts,516,25,3000,NaCl
Fish,Road Salts,516,25,3000,CaCl2
Fish,Road Salts,516,25,3000,MgCl2
Fish,Road Salts,516,25,3000,NaCl
Fish,Road Salts,516,25,3000,CaCl2
Fish,Road Salts,516,25,3000,MgCl2
Fish,Road Salts,517,25,4000,NaCl
Fish,Road Salts,517,25,4000,NaCl
Fish,Road Salts,517,25,4000,NaCl
Zooplankton,Road Salts,517,30,1300,NaCl
Zooplankton,Road Salts,517,30,1300,NaCl
Zooplankton,Road Salts,517,30,1300,NaCl
Zooplankton,Road Salts,518,2.4,11.4,Cl-
Zooplankton,Road Salts,518,2.8,3.8,Cl-
Zooplankton,Road Salts,518,2.4,11.4,Cl-
Zooplankton,Road Salts,518,2.8,3.8,Cl-
Zooplankton,Road Salts,518,2.8,3.8,Cl-
Zooplankton,Road Salts,518,2.4,11.4,Cl-
Zooplankton,Road Salts,519,20,780,NaCl
Zooplankton,Road Salts,519,20,780,mixture
amphibian,Road Salts,519,20,780,mixture
amphibian,Road Salts,519,20,780,mixture
amphibian,Road Salts,519,20,780,mixture
amphibian,Road Salts,519,20,780,mixture
amphibian,Road Salts,523,114,867,Cl-
amphibian,Road Salts,523,114,867,Cl-
amphibian,Road Salts,523,114,867,Cl-
amphibian,Road Salts,523,114,867,Cl-
Mollusca,Road Salts,524,130,2909,NaCl
Mollusca,Road Salts,524,130,2909,NaCl
Mollusca,Road Salts,524,130,2909,NaCl
Mollusca,Road Salts,524,130,2909,NaCl
Mollusca,Road Salts,524,335,5962,NaCl
Mollusca,Road Salts,525,120,3840,Cl-
Mollusca,Road Salts,525,120,3840,Cl-
Mollusca,Road Salts,525,120,3840,Cl-
Mollusca,Road Salts,526,130,2909,Cl-
Mollusca,Road Salts,526,130,5962,Cl-
Mollusca,Anthropogenic: Multiple sources,530,340,10000,NaCl
Mollusca,Anthropogenic: Multiple sources,530,340,5000,NaCl
Mollusca,Invasive Spp,531,1750,7000,Artifical Seawater
Mollusca,Invasive Spp,531,1750,3500,Artifical Seawater
Mollusca,Invasive Spp,531,1750,7000,Artifical Seawater
Mollusca,Invasive Spp,531,1750,7000,Artifical Seawater
Mollusca,Invasive Spp,532,0,8000,NaCl dominant (diluted seawater)
Mollusca,Invasive Spp,532,0,8000,NaCl dominant (diluted seawater)
Mollusca,Invasive Spp,532,0,8000,NaCl dominant (diluted seawater)
Mollusca,Invasive Spp,532,0,8000,NaCl dominant (diluted seawater)
Mollusca,Invasive Spp,532,0,8000,NaCl dominant (diluted seawater)
Mollusca,Invasive Spp,532,0,8000,NaCl dominant (diluted seawater)
Mollusca,Invasive Spp,538,5000,20000,NaCl dominant (diluted seawater)
Mollusca,Invasive Spp,538,5000,20000,NaCl dominant (diluted seawater)
Mollusca,Invasive Spp,538,5000,20000,NaCl dominant (diluted seawater)
Mollusca,Invasive Spp,538,5000,20000,NaCl dominant (diluted seawater)
Mollusca,Invasive Spp,538,0,10000,NaCl dominant (diluted seawater)
Mollusca,Invasive Spp,538,0,10000,NaCl dominant (diluted seawater)
Mollusca,Invasive Spp,538,5000,20000,NaCl dominant (diluted seawater)
Mollusca,Invasive Spp,538,5000,20000,NaCl dominant (diluted seawater)
Mollusca,Invasive Spp,538,0,20000,NaCl dominant (diluted seawater)
Mollusca,Invasive Spp,538,0,20000,NaCl dominant (diluted seawater)
Mollusca,Climate/Intrusion,539,500,25500,NaCl dominant (diluted seawater)
Zooplankton,Energy Extraction,544,115,3000,NaHCO3
Zooplankton,Energy Extraction,544,84,3000,NaHCO3
Zooplankton,Energy Extraction,544,84,3000,NaHCO3
Zooplankton,Energy Extraction,544,84,3000,NaCl
Zooplankton,Energy Extraction,544,115,3000,NaHCO3
Crustacean,Energy Extraction,544,40,3000,NaHCO3
Crustacean,Energy Extraction,545,0,60000,NaHCO3
Crustacean,Energy Extraction,545,0,60000,Synthetic marine salts
Crustacean,Energy Extraction,545,0,60000,NaHCO3
Crustacean,Energy Extraction,545,0,60000,Synthetic marine salts
Insect,Energy Extraction,545,0,60000,NaHCO3
Insect,Energy Extraction,545,0,60000,Synthetic marine salts
Insect,Energy Extraction,545,0,60000,NaHCO3
Insect,Energy Extraction,545,0,60000,NaHCO3
Insect,Energy Extraction,545,0,60000,Synthetic marine salts
Insect,Energy Extraction,545,0,60000,NaHCO3
Insect,Energy Extraction,545,0,60000,Synthetic marine salts
Mollusca,Energy Extraction,545,0,60000,NaHCO3
Mollusca,Energy Extraction,545,0,60000,Synthetic marine salts
Zooplankton,Energy Extraction,545,0,60000,NaHCO3
Zooplankton,Energy Extraction,545,0,60000,Synthetic marine salts
Insect,Energy Extraction,545,0,60000,Synthetic marine salts
Crustacean,Energy Extraction,545,0,60000,NaHCO3
Crustacean,Energy Extraction,545,0,60000,Synthetic marine salts
Crustacean,Energy Extraction,545,0,60000,NaHCO3
Crustacean,Energy Extraction,545,0,60000,Synthetic marine salts
Insect,Energy Extraction,545,0,60000,NaHCO3
Insect,Energy Extraction,545,0,60000,Synthetic marine salts
Insect,Energy Extraction,545,0,60000,NaHCO3
Insect,Energy Extraction,545,0,60000,Synthetic marine salts
Insect,Energy Extraction,545,0,60000,NaHCO3
Insect,Energy Extraction,545,0,60000,Synthetic marine salts
Insect,Energy Extraction,545,0,60000,NaHCO3
Insect,Energy Extraction,545,0,60000,Synthetic marine salts
Mollusca,Energy Extraction,545,0,60000,NaHCO3
Mollusca,Energy Extraction,545,0,60000,Synthetic marine salts
Zooplankton,Energy Extraction,545,0,60000,NaHCO3
Zooplankton,Energy Extraction,545,0,60000,Synthetic marine salts
Zooplankton,Road Salts,552,25,200,MgCl2
Zooplankton,Road Salts,552,25,200,NaCl
Zooplankton,Road Salts,552,25,200,ClearLane (NaCl dominant)
Zooplankton,Road Salts,552,25,200,NaCl + Geomelt
Zooplankton,Road Salts,552,25,200,Magic salt (MgCl dominant)
Zooplankton,Road Salts,552,25,200,NaCl
Zooplankton,Road Salts,552,25,200,MgCl2
Zooplankton,Road Salts,552,25,200,ClearLane (NaCl dominant)
Zooplankton,Road Salts,552,25,200,NaCl + Geomelt
Zooplankton,Road Salts,552,25,200,Magic salt (MgCl dominant)
Crustacean,Road Salts,552,25,200,MgCl2
Crustacean,Road Salts,552,25,200,Magic salt (MgCl dominant)
Crustacean,Road Salts,552,25,200,NaCl
Crustacean,Road Salts,552,25,200,NaCl + Geomelt
Crustacean,Road Salts,552,25,200,ClearLane (NaCl dominant)
Zooplankton,Road Salts,552,25,200,NaCl
Zooplankton,Road Salts,552,25,200,MgCl2
Zooplankton,Road Salts,552,25,200,ClearLane (NaCl dominant)
Zooplankton,Road Salts,552,25,200,NaCl + Geomelt
Zooplankton,Road Salts,552,25,200,Magic salt (MgCl dominant)
Zooplankton,Road Salts,553,0.4,145,Cl-
Zooplankton,Road Salts,553,0.4,145,Cl-
Zooplankton,Road Salts,553,0.4,145,Cl-
Zooplankton,Road Salts,553,0.4,145,Cl-
Zooplankton,Road Salts,553,0.4,145,Cl-
Zooplankton,Road Salts,553,0.4,145,Cl-
Zooplankton,Road Salts,553,0.4,145,Cl-
Zooplankton,Road Salts,553,0.4,145,Cl-
Zooplankton,Road Salts,553,0.4,145,Cl-
Zooplankton,Road Salts,553,0.4,145,Cl-
Zooplankton,Road Salts,553,0.4,145,Cl-
Zooplankton,Road Salts,553,0.4,145,Cl-
Zooplankton,Road Salts,553,0.4,145,Cl-
amphibian,Road Salts,554,0,12000,NaCl
amphibian,Road Salts,554,0,12000,CaCl2
amphibian,Road Salts,554,0,12000,MgCl2
amphibian,Road Salts,554,0,12000,potassium acetate
amphibian,Road Salts,554,0,12000,calcium magnesium acetate
amphibian,Road Salts,554,0,12000,NaCl
amphibian,Road Salts,554,0,12000,CaCl2
amphibian,Road Salts,554,0,12000,MgCl2
amphibian,Road Salts,554,0,12000,potassium acetate
amphibian,Road Salts,554,0,12000,calcium magnesium acetate
amphibian,Road Salts,558,700,2000,NaCl
amphibian,Road Salts,558,700,2000,NaCl
amphibian,Road Salts,558,700,2000,MgCl2
amphibian,Road Salts,558,700,2000,NaCl
amphibian,Road Salts,558,700,2000,MgCl2
amphibian,Road Salts,558,700,2000,MgCl2
amphibian,Road Salts,558,700,2000,NaCl
amphibian,Road Salts,558,700,2000,MgCl2
amphibian,Road Salts,558,700,2000,NaCl
amphibian,Road Salts,558,700,2000,MgCl2
amphibian,Road Salts,558,700,2000,NaCl
amphibian,Road Salts,558,700,2000,MgCl2
amphibian,Road Salts,559,700,2000,MgCl2
amphibian,Road Salts,559,700,2000,NaCl
amphibian,Road Salts,559,700,2000,MgCl2
amphibian,Road Salts,559,700,2000,NaCl
amphibian,Road Salts,559,700,2000,MgCl2
amphibian,Road Salts,559,700,2000,NaCl
amphibian,Road Salts,559,700,2000,MgCl2
amphibian,Road Salts,559,700,2000,NaCl
amphibian,Road Salts,560,700,2000,MgCl2
amphibian,Road Salts,560,700,2000,MgCl2
amphibian,Road Salts,560,700,2000,MgCl2
amphibian,Road Salts,560,700,2000,MgCl2
amphibian,Road Salts,560,700,2000,NaCl
amphibian,Road Salts,560,700,2000,NaCl
amphibian,Road Salts,560,700,2000,NaCl
amphibian,Road Salts,560,700,2000,NaCl
Fish,Road Salts,564,0,4560,NaCl
Fish,Road Salts,564,0,4560,NaCl
Fish,Road Salts,564,0,4560,NaCl
Fish,Road Salts,564,0,4560,NaCl
Fish,Road Salts,564,0,4560,NaCl
Fish,Road Salts,564,0,4560,NaCl
Fish,Road Salts,564,0,4560,NaCl
Fish,Road Salts,564,0,4560,NaCl
Fish,Road Salts,564,0,4560,NaCl
Fish,Road Salts,564,0,4560,NaCl
Insect,Road Salts,567,8.1,1148.6,Cl-
amphibian,Road Salts,568,0,214.9,MgCl2
amphibian,Road Salts,568,0,263.7,NaCl
amphibian,Road Salts,568,0,214.9,MgCl2
amphibian,Road Salts,568,0,214.9,MgCl2
amphibian,Road Salts,568,0,263.7,NaCl
amphibian,Road Salts,568,0,263.7,NaCl
amphibian,Road Salts,568,0,160,magnesium acetate
amphibian,Road Salts,568,0,120,calcium acetate
amphibian,Road Salts,568,0,169.6,sodium ferrocynide
amphibian,Road Salts,568,0,152,sodium formate
amphibian,Road Salts,568,0,263.7,NaCl
amphibian,Road Salts,568,0,214.9,MgCl2
amphibian,Road Salts,568,0,263.7,NaCl
amphibian,Road Salts,568,0,214.9,MgCl2
amphibian,Road Salts,568,0,263.7,NaCl
amphibian,Road Salts,568,0,160,magnesium acetate
amphibian,Road Salts,568,0,120,calcium acetate
amphibian,Road Salts,568,0,169.6,sodium ferrocynide
"non-insect, non-arthropod",Energy Extraction,572,0.6,108,MgCl2
"non-insect, non-arthropod",Energy Extraction,572,0.6,108,Mg3+
"non-insect, non-arthropod",Energy Extraction,572,0.6,108,Mg3+
"non-insect, non-arthropod",Energy Extraction,572,0.6,108,Na2SO4
Mollusca,Energy Extraction,572,3.2,99,Mg3+
Mollusca,Energy Extraction,572,3.2,99,MgCl2
Mollusca,Energy Extraction,572,3.2,99,Mg3+
Zooplankton,Energy Extraction,572,2.9,205,Mg3+
Zooplankton,Energy Extraction,572,2.9,205,Mg3+
Mollusca,Energy Extraction,572,3.2,99,Na2SO4
Fish,Energy Extraction,572,2.6,205,Mg3+
Fish,Energy Extraction,572,2.6,205,Mg3+
Mollusca,Energy Extraction,572,0.6,108,MgCl2
Mollusca,Energy Extraction,572,0.6,108,Mg3+
Mollusca,Energy Extraction,572,0.6,108,Na2SO4
Mollusca,Energy Extraction,572,0.6,108,SO4 2-
Mollusca,Energy Extraction,572,3.2,99,MgSO4
Mollusca,Energy Extraction,572,3.2,99,Mg3+
Mollusca,Energy Extraction,572,3.2,99,MgSO4
Mollusca,Energy Extraction,572,3.2,99,Mg3+
Mollusca,Energy Extraction,572,4.5,513,MgSO4
Mollusca,Energy Extraction,572,4.5,513,Mg3+
Zooplankton,Energy Extraction,572,2.9,205,MgSO4
Zooplankton,Energy Extraction,572,2.9,205,Mg3+
Zooplankton,Energy Extraction,572,6.7,322,MgSO4
Zooplankton,Energy Extraction,572,6.7,322,Mg3+
"non-insect, non-arthropod",Energy Extraction,572,0.6,108,MgSO4
"non-insect, non-arthropod",Energy Extraction,572,0.6,108,Mg3+
"non-insect, non-arthropod",Energy Extraction,572,0.6,108,MgCl2
"non-insect, non-arthropod",Energy Extraction,572,0.6,108,Mg3+
"non-insect, non-arthropod",Energy Extraction,572,0.6,108,Na2SO4
"non-insect, non-arthropod",Energy Extraction,572,0.6,108,SO4 2-
"non-insect, non-arthropod",Energy Extraction,572,10,2390,MgSO4
"non-insect, non-arthropod",Energy Extraction,572,10,2390,Mg3+
"non-insect, non-arthropod",Energy Extraction,572,3.2,99,MgSO4
"non-insect, non-arthropod",Energy Extraction,572,3.2,99,Mg3+
Fish,Energy Extraction,572,2.6,205,MgSO4
Fish,Energy Extraction,572,2.6,205,Mg3+
Fish,Energy Extraction,572,109,4110,MgSO4
Fish,Energy Extraction,572,109,4110,Mg3+
Mollusca,Energy Extraction,572,0.6,108,Na2SO4
"non-insect, non-arthropod",Energy Extraction,572,0.6,108,Mg3+
