"","DataID","RefID","Reviewer","Focal: Salt/Ion type (if known) OR Conductivity","Measurement","Units for salt concentration_original","SaltUnits","Minimum concentration_original","Maximum concentration_original","Rate of change in salt (if applicaple)","Temperature (C)","TempSingleValue/Min","TempMax","TempPlusMinus","MeasurementNotes","TempNotes","min.cond.corr.uScm","max.cond.corr.uScm"
"679",4636,238,"Abigail","Conductivity","Conductivity","uS/cm","µS/cm",277,3422,NA,NA,NA,NA,NA,NA,NA,277,3422
"680",4637,238,"Abigail","Conductivity","Conductivity","uS/cm","µS/cm",277,3422,NA,NA,NA,NA,NA,NA,NA,277,3422
"681",4638,238,"Abigail","Conductivity","Conductivity","uS/cm","µS/cm",277,3422,NA,NA,NA,NA,NA,NA,NA,277,3422
"682",4639,238,"Abigail","Conductivity","Conductivity","uS/cm","µS/cm",277,3422,NA,NA,NA,NA,NA,NA,NA,277,3422
"683",4640,238,"Abigail","Conductivity","Conductivity","uS/cm","µS/cm",277,3422,NA,NA,NA,NA,NA,NA,NA,277,3422
"684",4641,239,"Abigail","Conductivity","Conductivity","uS/cm","µS/cm",240,2350,NA,NA,NA,NA,NA,NA,NA,240,2350
"685",4642,239,"Abigail","Conductivity","Conductivity","uS/cm","µS/cm",240,2350,NA,NA,NA,NA,NA,NA,NA,240,2350
"686",4643,239,"Abigail","Conductivity","Conductivity","uS/cm","µS/cm",240,2350,NA,NA,NA,NA,NA,NA,NA,240,2350
"687",4644,239,"Abigail","Conductivity","Conductivity","uS/cm","µS/cm",240,2350,NA,NA,NA,NA,NA,NA,NA,240,2350
"688",4645,241,"Lucy","Conductivity","Conductivity","uS/cm","µS/cm",91.02,426.8,NA,"23.4 - 26.6","23.4","26.6",NA,NA,NA,91.02,426.8
"689",4646,241,"Lucy","Conductivity","Conductivity","uS/cm","µS/cm",91.02,426.8,NA,"23.4 - 26.6","23.4","26.6",NA,NA,NA,91.02,426.8
"690",4647,241,"Lucy","Conductivity","Conductivity","uS/cm","µS/cm",91.02,426.8,NA,"23.4 - 26.6","23.4","26.6",NA,NA,NA,91.02,426.8
"691",4648,241,"Lucy","Conductivity","Conductivity","uS/cm","µS/cm",91.02,426.8,NA,"23.4 - 26.6","23.4","26.6",NA,NA,NA,91.02,426.8
"692",4649,241,"Lucy","Conductivity","Conductivity","uS/cm","µS/cm",91.02,426.8,NA,"23.4 - 26.6","23.4","26.6",NA,NA,NA,91.02,426.8
"693",4650,241,"Lucy","Conductivity","Conductivity","uS/cm","µS/cm",91.02,426.8,NA,"23.4 - 26.6","23.4","26.6",NA,NA,NA,91.02,426.8
"694",4651,241,"Lucy","Conductivity","Conductivity","uS/cm","µS/cm",91.02,426.8,NA,"23.4 - 26.6","23.4","26.6",NA,NA,NA,91.02,426.8
"695",4652,241,"Lucy","Conductivity","Conductivity","uS/cm","µS/cm",91.02,426.8,NA,"23.4 - 26.6","23.4","26.6",NA,NA,NA,91.02,426.8
"696",4653,241,"Lucy","Conductivity","Conductivity","uS/cm","µS/cm",91.02,426.8,NA,"23.4 - 26.6","23.4","26.6",NA,NA,NA,91.02,426.8
"697",4654,241,"Lucy","Conductivity","Conductivity","uS/cm","µS/cm",91.02,426.8,NA,"23.4 - 26.6","23.4","26.6",NA,NA,NA,91.02,426.8
"698",4655,248,"Sally","conductivity","Conductivity","uS/cm","µS/cm",180,1400,NA,"20","20",NA,NA,NA,NA,180,1400
"699",4656,248,"Sally","conductivity","Conductivity","uS/cm","µS/cm",180,1400,NA,"20","20",NA,NA,NA,NA,180,1400
"700",4657,248,"Sally","conductivity","Conductivity","uS/cm","µS/cm",180,1400,NA,"20","20",NA,NA,NA,NA,180,1400
"701",4658,248,"Sally","conductivity","Conductivity","uS/cm","µS/cm",180,1400,NA,"20","20",NA,NA,NA,NA,180,1400
"702",4659,248,"Sally","conductivity","Conductivity","uS/cm","µS/cm",180,1400,NA,"20","20",NA,NA,NA,NA,180,1400
"703",4660,248,"Sally","conductivity","Conductivity","uS/cm","µS/cm",180,1400,NA,"20","20",NA,NA,NA,NA,180,1400
"704",4661,248,"Sally","conductivity","Conductivity","uS/cm","µS/cm",180,1400,NA,"20","20",NA,NA,NA,NA,180,1400
"705",4662,255,"Sally","conductivity","Conductivity","uS/cm","µS/cm",70,170,NA,NA,NA,NA,NA,NA,NA,70,170
"706",4663,255,"Sally","conductivity","Conductivity","uS/cm","µS/cm",70,170,NA,NA,NA,NA,NA,NA,NA,70,170
"707",4664,255,"Sally","conductivity","Conductivity","uS/cm","µS/cm",70,170,NA,NA,NA,NA,NA,NA,NA,70,170
"708",4665,255,"Sally","conductivity","Conductivity","uS/cm","µS/cm",70,170,NA,NA,NA,NA,NA,NA,NA,70,170
"709",4666,255,"Sally","conductivity","Conductivity","uS/cm","µS/cm",70,170,NA,NA,NA,NA,NA,NA,NA,70,170
"710",4667,255,"Sally","conductivity","Conductivity","uS/cm","µS/cm",70,170,NA,NA,NA,NA,NA,NA,NA,70,170
"711",4668,255,"Sally","conductivity","Conductivity","uS/cm","µS/cm",70,170,NA,NA,NA,NA,NA,NA,NA,70,170
"712",4669,269,"Sally","conductivity","Conductivity","uS/cm","µS/cm",24.9,94.85,NA,NA,NA,NA,NA,NA,NA,24.9,94.85
"713",4670,269,"Sally","conductivity","Conductivity","uS/cm","µS/cm",24.9,94.85,NA,NA,NA,NA,NA,NA,NA,24.9,94.85
"714",4671,269,"Sally","conductivity","Conductivity","uS/cm","µS/cm",24.9,94.85,NA,NA,NA,NA,NA,NA,NA,24.9,94.85
"715",4672,269,"Sally","conductivity","Conductivity","uS/cm","µS/cm",24.9,94.85,NA,NA,NA,NA,NA,NA,NA,24.9,94.85
"716",4673,269,"Sally","conductivity","Conductivity","uS/cm","µS/cm",24.9,94.85,NA,NA,NA,NA,NA,NA,NA,24.9,94.85
"717",4674,269,"Sally","conductivity","Conductivity","uS/cm","µS/cm",24.9,94.85,NA,NA,NA,NA,NA,NA,NA,24.9,94.85
"718",4675,269,"Sally","conductivity","Conductivity","uS/cm","µS/cm",24.9,94.85,NA,NA,NA,NA,NA,NA,NA,24.9,94.85
"719",4676,269,"Sally","conductivity","Conductivity","uS/cm","µS/cm",24.9,94.85,NA,NA,NA,NA,NA,NA,NA,24.9,94.85
"720",4677,269,"Sally","conductivity","Conductivity","uS/cm","µS/cm",24.9,94.85,NA,NA,NA,NA,NA,NA,NA,24.9,94.85
"721",4678,269,"Sally","conductivity","Conductivity","uS/cm","µS/cm",24.9,94.85,NA,NA,NA,NA,NA,NA,NA,24.9,94.85
"722",4679,269,"Sally","conductivity","Conductivity","uS/cm","µS/cm",24.9,94.85,NA,NA,NA,NA,NA,NA,NA,24.9,94.85
"723",4680,269,"Sally","conductivity","Conductivity","uS/cm","µS/cm",24.9,94.85,NA,NA,NA,NA,NA,NA,NA,24.9,94.85
"724",4681,269,"Sally","conductivity","Conductivity","uS/cm","µS/cm",24.9,94.85,NA,NA,NA,NA,NA,NA,NA,24.9,94.85
"725",4682,269,"Sally","conductivity","Conductivity","uS/cm","µS/cm",24.9,94.85,NA,NA,NA,NA,NA,NA,NA,24.9,94.85
"726",4683,269,"Sally","conductivity","Conductivity","uS/cm","µS/cm",24.9,94.85,NA,NA,NA,NA,NA,NA,NA,24.9,94.85
"727",4684,269,"Sally","conductivity","Conductivity","uS/cm","µS/cm",24.9,94.85,NA,NA,NA,NA,NA,NA,NA,24.9,94.85
"728",4685,275,"Carl","Dominant: Mg Ca SO4 (Mg = 2x Ca mg/L) (Winding Shoals water)","Dominant: Mg Ca SO4 (Mg = 2x Ca mg/L) (Winding Shoals water)","uS/cm","µS/cm",274,2363,NA,"23","23",NA,NA,NA,NA,274,2363
"729",4686,275,"Carl","Dominant: Mg Ca SO4 (Mg = 1.1x Ca mg/L) (Boardtree water)","Dominant: Mg Ca SO4 (Mg = 1.1x Ca mg/L) (Boardtree water)","uS/cm","µS/cm",274,2363,NA,"23","23",NA,NA,NA,NA,274,2363
"730",4687,275,"Carl","Dominant: Mg Ca SO4 (Mg = 1.1x Ca mg/L) (Boardtree water)","Dominant: Mg Ca SO4 (Mg = 1.1x Ca mg/L) (Boardtree water)","uS/cm","µS/cm",274,2363,NA,"23","23",NA,NA,NA,NA,274,2363
"731",4688,275,"Carl","Dominant: Mg Ca SO4 (Mg = 2x Ca mg/L) (Winding Shoals water)","Dominant: Mg Ca SO4 (Mg = 2x Ca mg/L) (Winding Shoals water)","uS/cm","µS/cm",274,2363,NA,"23","23",NA,NA,NA,NA,274,2363
"732",4689,275,"Carl","Dominant: Mg Ca SO4 (Mg = 2x Ca mg/L) (Winding Shoals water)","Dominant: Mg Ca SO4 (Mg = 2x Ca mg/L) (Winding Shoals water)","uS/cm","µS/cm",274,2363,NA,"23","23",NA,NA,NA,NA,274,2363
"733",4690,275,"Carl","Dominant: Mg Ca SO4 (Mg = 2x Ca mg/L) (Winding Shoals water)","Dominant: Mg Ca SO4 (Mg = 2x Ca mg/L) (Winding Shoals water)","uS/cm","µS/cm",274,2363,NA,"23","23",NA,NA,NA,NA,274,2363
"734",4691,278,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",159,2540,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,159,2540
"735",4692,278,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",159,2540,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,159,2540
"736",4693,278,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",159,2540,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,159,2540
"737",4694,278,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",159,2540,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,159,2540
"738",4695,278,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",159,2540,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,159,2540
"739",4696,278,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",159,2540,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,159,2540
"740",4697,278,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",159,2540,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,159,2540
"741",4698,278,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",159,2540,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,159,2540
"742",4699,278,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",159,2540,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,159,2540
"743",4700,278,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",159,2540,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,159,2540
"744",4701,278,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",159,2540,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,159,2540
"745",4702,278,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",159,2540,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,159,2540
"746",4703,278,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",159,2540,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,159,2540
"747",4704,278,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",159,2540,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,159,2540
"748",4705,278,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",159,2540,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,159,2540
"749",4706,278,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",159,2540,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,159,2540
"750",4707,278,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",159,2540,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,159,2540
"751",4708,278,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",159,2540,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,159,2540
"752",4709,278,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",159,2540,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,159,2540
"753",4710,283,"Abigail","Electrical Conductivity","Conductivity","uS/cm","µS/cm",NA,NA,NA,"25","25",NA,NA,NA,NA,NA,NA
"754",4711,283,"Abigail","Electrical Conductivity","Conductivity","uS/cm","µS/cm",NA,NA,NA,"25","25",NA,NA,NA,NA,NA,NA
"755",4712,283,"Abigail","Electrical Conductivity","Conductivity","uS/cm","µS/cm",NA,NA,NA,"25","25",NA,NA,NA,NA,NA,NA
"756",4713,283,"Abigail","Electrical Conductivity","Conductivity","uS/cm","µS/cm",NA,NA,NA,"25","25",NA,NA,NA,NA,NA,NA
"757",4714,284,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",27,1409,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,27,1409
"758",4715,284,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",27,1409,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,27,1409
"759",4716,285,"Sally","conductivity","Conductivity","uS/cm","µS/cm",89,673,NA,NA,NA,NA,NA,NA,NA,89,673
"760",4717,287,"Sally","conductivity","Conductivity","uS/cm","µS/cm",29,472.3,NA,"ambient","Ambient",NA,NA,NA,NA,29,472.3
"761",4718,288,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",16,2390,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,16,2390
"762",4719,288,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",16,2390,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,16,2390
"763",4720,288,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",16,2390,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,16,2390
"764",4721,288,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",16,2390,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,16,2390
"765",4722,288,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",16,2390,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,16,2390
"766",4723,288,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",16,2390,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,16,2390
"767",4724,288,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",16,2390,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,16,2390
"768",4725,288,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",16,2390,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,16,2390
"769",4726,288,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",16,2390,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,16,2390
"770",4727,288,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",16,2390,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,16,2390
"771",4728,288,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",16,2390,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,16,2390
"772",4729,288,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",16,2390,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,16,2390
"773",4730,288,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",16,2390,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,16,2390
"774",4731,288,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",16,2390,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,16,2390
"775",4732,288,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",16,2390,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,16,2390
"776",4733,288,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",16,2390,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,16,2390
"777",4734,288,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",16,2390,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,16,2390
"778",4735,288,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",16,2390,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,16,2390
"779",4736,288,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",16,2390,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,16,2390
"780",4737,288,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",16,2390,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,16,2390
"781",4738,288,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",16,2390,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,16,2390
"782",4739,288,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",16,2390,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,16,2390
"783",4740,288,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",16,2390,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,16,2390
"784",4741,289,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",51,940,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,51,940
"785",4742,289,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",51,940,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,51,940
"786",4743,289,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",51,940,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,51,940
"787",4744,289,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",51,940,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,51,940
"788",4745,289,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",51,940,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,51,940
"789",4746,289,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",51,940,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,51,940
"790",4747,289,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",51,940,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,51,940
"791",4748,289,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",51,940,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,51,940
"792",4749,289,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",51,940,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,51,940
"793",4750,289,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",51,940,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,51,940
"794",4751,290,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",20,1900,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,20,1900
"795",4752,290,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",20,1900,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,20,1900
"796",4753,290,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",20,1900,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,20,1900
"797",4754,290,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",20,1900,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,20,1900
"798",4755,290,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",20,1900,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,20,1900
"799",4756,290,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",20,1900,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,20,1900
"800",4757,290,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",20,1900,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,20,1900
"801",4758,290,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",20,1900,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,20,1900
"802",4759,290,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",20,1900,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,20,1900
"803",4760,290,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",20,1900,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,20,1900
"804",4761,290,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",20,1900,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,20,1900
"805",4762,290,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",20,1900,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,20,1900
"806",4763,290,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",20,1900,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,20,1900
"807",4764,290,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",20,1900,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,20,1900
"808",4765,290,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",20,1900,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,20,1900
"809",4766,290,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",20,1900,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,20,1900
"810",4767,290,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",20,1900,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,20,1900
"811",4768,290,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",20,1900,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,20,1900
"812",4769,290,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",20,1900,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,20,1900
"813",4770,290,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",20,1900,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,20,1900
"814",4771,290,"Carl","Specific conductance (Dominant ions are Ca Mg SO4 HCO3)","Specific Conductance","uS/cm","µS/cm",20,1900,NA,"ambient","Ambient",NA,NA,"Dominant ions are Ca Mg SO4 HCO3",NA,20,1900
